V1,V2
11.0,-3.0750277815486647e-15
5.0,6.248266476812157e-08
3.0,0.0035027680712468763
2.0,0.022922000951645063
2.0,0.058968366055000866
7.0,4.887170621818963e-09
2.0,0.0007679636491728253
7.0,2.765609366666967e-14
8.0,1.4497683226322772e-15
9.0,1.3976322339119588e-17
5.0,2.2152770464731188e-07
5.0,1.661186317568311e-08
2.0,0.017370690510790893
9.0,-4.431972021987029e-16
24.0,-1.536857074514434e-37
17.0,4.388600080054474e-27
8.0,2.131522545913889e-15
4.0,-1.4551942722805935e-08
22.0,-3.416785584824497e-34
1.0,0.026218521127373617
10.0,2.888350600623251e-15
17.0,-6.224894401578901e-29
1.0,0.08528923870652944
1.0,0.0001770996860282585
5.0,-8.300762756095976e-09
5.0,2.0291912097532585e-05
5.0,9.330932916285191e-05
12.0,-1.012138940053258e-18
9.0,2.819582949739447e-17
8.0,1.020191529952504e-15
2.0,0.0022082786945027567
4.0,0.0013168094696550136
2.0,0.043652739092325706
1.0,0.21603771591748572
8.0,5.391330084302526e-15
4.0,4.331617522295516e-07
0.0,0.0
12.0,-4.488745368028445e-20
4.0,2.0263151793480284e-05
3.0,-6.900669394432741e-05
2.0,1.6140170896968334e-06
4.0,6.49074208179016e-09
16.0,-1.2666759017922039e-26
3.0,0.00020586775178644932
1.0,0.21603771591748572
4.0,-1.6135127492890325e-06
20.0,-1.12281898733812e-36
18.0,-1.0570805714487231e-26
1.0,0.21603771591748572
11.0,-1.476260323385392e-17
1.0,0.21603771591748572
8.0,1.1579169567530582e-15
7.0,-2.0284721303545223e-10
4.0,0.00012741235398772315
3.0,2.4298069573522047e-05
6.0,1.0313037480205162e-07
25.0,-1.7164684580303225e-36
11.0,-1.0448580776253791e-18
9.0,8.542255881143113e-14
23.0,-9.787115267955427e-38
5.0,1.8475418940732208e-11
3.0,-7.622124086550889e-07
25.0,-4.863890582123114e-39
8.0,-1.4768961456424138e-16
3.0,-1.0479551624176022e-06
4.0,8.144377238062696e-06
3.0,0.005976789449127689
2.0,9.345057221745584e-06
2.0,0.0032525345748839396
7.0,1.9893468595153263e-08
6.0,2.682294530745458e-09
12.0,3.0817636257288147e-19
40.0,-4.1514692971103765e-63
11.0,-3.848771082621226e-18
16.0,9.72713667797247e-27
5.0,-3.1584957758064073e-07
4.0,2.549156038512963e-06
2.0,7.211081091127759e-06
2.0,-4.928343725669229e-05
30.0,-9.172676323277228e-53
10.0,8.969183883138646e-19
24.0,-7.001773460134151e-44
30.0,-1.6596018809681846e-49
50.0,-7.070850286457464e-83
5.0,0.00011621145056420676
22.0,-1.3467417238762355e-29
8.0,-1.3314483560845586e-12
1.0,4.905808477229101e-06
2.0,-0.00014115727313488455
9.0,-5.907995416957919e-11
3.0,-0.0003035065419529083
13.0,3.4801807959334786e-17
11.0,-1.1303379772893354e-15
26.0,-1.1800731720175086e-49
7.0,-7.811167799855242e-13
7.0,3.290452471934976e-11
9.0,-1.2980713745856282e-16
18.0,-4.1299877851293714e-26
2.0,0.024100034385072064
1.0,0.004055950542785853
19.0,-2.954199070755212e-32
7.0,1.4280071101702677e-08
2.0,0.006043372613200944
5.0,3.383171165571451e-09
1.0,-0.009222208631543077
1.0,3.139717425430788e-05
1.0,0.21603771591748572
1.0,4.905808477229101e-06
5.0,7.3230975287250595e-09
4.0,3.548068909089287e-08
15.0,-9.720690165180949e-23
7.0,2.4211362755157335e-11
26.0,-8.898575687400396e-42
19.0,-6.212043270033404e-33
3.0,7.018373196906988e-05
1.0,0.029010264818985564
11.0,-2.4569272072767306e-12
18.0,2.0791260148697817e-31
10.0,-1.5047637420026448e-14
10.0,-1.0095288719012349e-17
4.0,-1.9641088882329976e-07
4.0,-3.1819011297467954e-05
5.0,-1.0794147840526971e-06
2.0,7.395577618913532e-05
12.0,-6.931184740256849e-16
4.0,3.134106645164042e-08
4.0,-7.384940478195442e-05
3.0,0.001156967090517877
6.0,1.022647559928482e-07
17.0,-1.0722009571804614e-24
12.0,-9.218659842531499e-18
2.0,0.014630239029438169
6.0,-3.9284593649101345e-09
12.0,1.512724972757336e-24
29.0,-1.1635359537580302e-54
18.0,-1.9143808405032034e-29
8.0,-1.1604443491246589e-12
63.0,-2.0850022008248356e-100
10.0,-7.491276984379994e-15
7.0,1.6597777763876756e-06
4.0,3.2060583911924358e-06
4.0,-9.950814084060637e-07
2.0,0.006043372613200944
12.0,1.2067529466610174e-24
11.0,1.5978506128498174e-17
1.0,4.905808477229101e-06
0.0,0.0
4.0,1.346859626324778e-05
2.0,0.006255238611459157
12.0,-5.282613191565585e-13
3.0,0.0002476251995936653
7.0,1.2792891235850533e-09
2.0,0.002823022332651741
2.0,0.014472510889677319
3.0,0.00045355811239136646
2.0,0.022922000951645063
3.0,0.006388925629368061
26.0,-2.394604627025098e-42
1.0,0.21603771591748572
4.0,1.4051751257174841e-06
4.0,-2.5549803943199703e-09
11.0,5.013565456138091e-19
11.0,-7.858492794462341e-19
7.0,4.733385268700325e-09
3.0,-1.5647841882718015e-06
14.0,-2.2959501966470694e-22
18.0,-1.38745008369813e-29
6.0,1.832319372412283e-10
7.0,-2.0527316085615152e-12
2.0,0.058968366055000866
2.0,0.058968366055000866
10.0,9.022710666453479e-16
6.0,2.74034970262717e-12
20.0,-1.1597767855280487e-29
12.0,-1.8094051775400228e-20
3.0,0.006856581953600909
13.0,-2.338263642729651e-21
25.0,-1.5282457336133633e-42
7.0,5.222766721073507e-05
24.0,-2.470619627377549e-34
7.0,-1.0193855035020777e-09
3.0,0.00041549641989854064
6.0,-2.363489851631983e-09
2.0,0.023273830556887427
2.0,8.11231509290314e-06
5.0,2.6675682822247063e-09
24.0,-2.4896647614047203e-37
3.0,6.639414142500863e-05
9.0,-4.350785138009709e-14
2.0,0.00013258501131896639
1.0,0.21603771591748572
2.0,0.016269652281142605
8.0,-1.0149656549359905e-12
3.0,-2.7308808257177e-05
5.0,-1.5820045992326604e-10
2.0,0.0008893107176085928
15.0,6.011694237141596e-27
10.0,-6.750409645317223e-13
2.0,0.058968366055000866
3.0,0.01371027614544236
3.0,0.0007702431863387966
9.0,3.8382927919986716e-16
7.0,4.986430460172701e-10
5.0,2.8082513316439695e-07
14.0,-4.0080883546748733e-25
5.0,4.775038836705183e-07
4.0,-2.257565703617644e-07
3.0,0.0003375628621436431
4.0,-4.908404126771732e-08
21.0,-2.047060509215894e-29
3.0,0.0012344161710327733
3.0,0.0018649147063787624
6.0,2.5750384294839605e-09
3.0,0.0025271654827955844
5.0,-1.0596002210441104e-08
7.0,-1.0736430263579066e-13
1.0,0.009794281491970052
4.0,-4.945207514462216e-09
14.0,1.1217314926098413e-21
4.0,0.0005975133396219382
4.0,-2.6612341408346186e-07
2.0,0.022922000951645063
1.0,0.029010264818985564
6.0,8.680659096151032e-12
7.0,4.1201395770526803e-10
8.0,1.2296011928699418e-13
22.0,-1.368639519599459e-39
5.0,9.767850555430097e-08
10.0,2.2420758083475072e-13
2.0,2.1857152650623473e-05
5.0,9.282795191521086e-08
6.0,1.4483884028093115e-12
19.0,2.814408893224795e-16
7.0,-4.934034308852612e-11
33.0,-1.2656211022989386e-54
4.0,-5.174616549968552e-09
8.0,1.0635349443769707e-08
10.0,-3.532395584653597e-17
7.0,-2.330211586687206e-11
9.0,-2.213096748007132e-11
3.0,6.702472028407872e-05
4.0,-2.1311250814838503e-06
4.0,0.00013293480372298936
1.0,0.029010264818985564
14.0,-2.1497811699008464e-22
6.0,1.731973112068894e-07
15.0,-6.469609415514691e-23
4.0,6.666052822210012e-06
1.0,0.13963106056857086
2.0,0.009239421739671627
30.0,-1.1321551793401528e-46
3.0,8.930281387143831e-06
16.0,-3.0173708158812184e-25
10.0,-1.0777606599954164e-15
9.0,5.222015540068839e-16
1.0,0.00015753096110238812
7.0,3.126429819159876e-13
12.0,-5.347694973223544e-17
11.0,-2.245768006612939e-19
7.0,3.5723413528609864e-10
9.0,5.278320037886246e-12
1.0,0.13963106056857086
16.0,-4.558781951983387e-19
4.0,5.333331123999316e-07
4.0,1.4588198263925199e-05
7.0,-3.105308234023335e-10
4.0,6.966964204652189e-05
26.0,5.412019251315059e-47
5.0,-5.645490359402095e-10
2.0,-5.72306789183957e-06
6.0,-3.4724168740605255e-10
16.0,-7.524567896962852e-28
8.0,-3.665921333334796e-15
12.0,6.850503368387601e-22
22.0,-3.705759954651515e-40
2.0,7.211081091127759e-06
2.0,0.011174026377934635
1.0,0.21603771591748572
42.0,-4.3845477036059936e-75
13.0,-7.470448119350127e-22
1.0,0.13963106056857086
3.0,8.328078741777538e-05
27.0,-1.3648940272519822e-41
17.0,-1.3597621471289663e-32
6.0,9.44916180319519e-11
13.0,-6.199135800184276e-25
8.0,-5.4842260271950305e-14
3.0,1.0568084084349729e-05
1.0,0.022831286945252167
6.0,-1.567236377666106e-12
1.0,0.029010264818985564
6.0,8.749232138047316e-09
7.0,-1.4381457908494703e-07
3.0,0.0001815981069843993
7.0,2.944047967317782e-16
5.0,8.062101659506678e-06
3.0,-2.558387603024023e-05
2.0,2.5321881724465257e-05
1.0,0.13963106056857086
2.0,0.0011191791506375626
5.0,2.112643916746609e-08
2.0,0.004587572831852179
3.0,0.0003201725061566444
15.0,-1.192159881008648e-26
12.0,-6.436157943529336e-14
10.0,2.469417535425135e-15
7.0,2.3529037645731573e-12
10.0,9.427221263104503e-15
2.0,1.9419041607319564e-05
13.0,7.053944270469045e-22
3.0,0.0003986071044496408
29.0,-5.526458525744041e-43
3.0,0.0006687920130507051
5.0,1.7999524601852158e-09
2.0,0.0006607410468841055
8.0,-2.2790044229778365e-15
9.0,2.9430132760331662e-12
13.0,-9.868803224235206e-19
8.0,-1.0412007015570623e-12
4.0,4.865930203863626e-05
4.0,1.1123750289018694e-06
4.0,4.990462910442013e-07
3.0,6.925982787097033e-05
38.0,-6.9403788960639115e-62
13.0,-7.719460343908086e-19
4.0,7.748149856660615e-09
35.0,-1.754473441898671e-55
1.0,0.21603771591748572
2.0,0.0003290076610709283
2.0,0.08487061755481519
1.0,0.08528923870652944
5.0,6.619078454559772e-07
31.0,-2.897498371555278e-59
7.0,-7.689841724427313e-10
2.0,0.00023824613526928634
10.0,-1.9900594733063625e-13
3.0,-3.884539661921332e-06
4.0,1.6968696188378102e-07
12.0,-9.485898678001382e-21
4.0,0.0002921655626314222
5.0,1.1538717226794752e-08
8.0,-2.54090110054129e-10
11.0,-6.153686883514368e-20
8.0,-1.6297019688270497e-10
4.0,0.0001510469383526651
2.0,-3.08889259781819e-05
3.0,2.3373783184348106e-06
11.0,-4.621359194078295e-17
4.0,-1.0926737708158189e-07
5.0,6.767115038660452e-08
4.0,9.985190646998546e-07
3.0,0.00048515682738245523
5.0,3.0277249613866856e-07
2.0,0.031960902587951784
5.0,9.761907451191484e-09
13.0,-6.099823578450077e-22
8.0,-5.816791111715865e-11
6.0,-1.7350950523663927e-08
1.0,0.018582106657339413
1.0,0.14318651882506633
10.0,6.087594289625222e-19
8.0,2.182198606737295e-12
7.0,-1.586189979249179e-12
7.0,-1.0474118685621928e-08
3.0,0.00014813699489008234
3.0,0.0007005979193463039
3.0,-0.004760974676307884
12.0,-5.161756213143298e-20
14.0,1.822342536184136e-26
6.0,3.5628530748812815e-10
2.0,0.014630239029438169
30.0,-6.333460274273668e-48
2.0,0.0013187760430335505
7.0,2.092231166422955e-13
3.0,-0.00010727110117008226
14.0,-6.25261118262916e-24
2.0,-3.678486097003289e-05
10.0,2.7293483266461374e-18
1.0,0.21603771591748572
2.0,0.006043372613200944
15.0,5.917872555876768e-28
9.0,-5.731072507064881e-16
39.0,-3.3619849667359804e-66
2.0,0.0007325276936723329
5.0,4.058491179877118e-08
28.0,-1.3696268151711433e-38
4.0,0.0001812235490646464
12.0,-3.998174335667845e-17
11.0,-2.8129475206530795e-15
7.0,4.0053057544316963e-13
6.0,5.021743470742738e-07
6.0,3.434402461367309e-09
3.0,0.00027478521606752037
7.0,-5.265295882272724e-12
2.0,0.0009574906934428041
3.0,0.0007107030579831087
2.0,5.673315523215338e-06
1.0,0.08528923870652944
17.0,-5.683704577218085e-24
4.0,5.2814290639858064e-08
12.0,-6.454246197782352e-20
11.0,-2.356375997309572e-13
17.0,-1.9839833814533778e-28
22.0,-1.7469403821085935e-36
6.0,1.017469334500753e-09
1.0,0.13963106056857086
1.0,-0.0003586211837620437
6.0,-7.77094214650618e-09
1.0,0.21603771591748572
3.0,0.00024190500588017197
7.0,2.2539846679442963e-12
4.0,0.0003629967006081138
17.0,-7.567756944645184e-26
3.0,0.0017975932565631515
1.0,0.002992513411339274
10.0,-1.3212229429652964e-18
4.0,0.002219759898185991
1.0,0.14318651882506633
24.0,-1.7417772353471942e-34
4.0,2.348683714917097e-06
3.0,-1.1729074246693935e-06
1.0,0.0011949169598085094
4.0,1.434832370176548e-08
16.0,7.468022339465699e-30
8.0,-1.706616193258804e-11
4.0,1.2302589729402798e-05
12.0,3.92137895626788e-20
2.0,0.002614036273867185
4.0,0.00042833463171493925
6.0,1.5925980821389586e-09
2.0,0.058968366055000866
12.0,1.488605560073289e-15
5.0,1.6994311240067596e-08
3.0,1.124795947327272e-05
3.0,0.00015688129920363137
1.0,0.0001379758634222905
13.0,3.7833366150946313e-19
1.0,0.13963106056857086
2.0,0.058968366055000866
2.0,0.036788934804787544
9.0,-1.6828245173207307e-17
2.0,0.0023771092142986653
11.0,-2.572433916762618e-21
5.0,2.0455566288035984e-05
14.0,-7.977830626518234e-24
2.0,0.002492777592873871
7.0,-8.975250343415116e-15
3.0,7.0596047909080514e-06
12.0,9.36264083361919e-25
3.0,-2.7587473108714862e-05
24.0,8.84720452559585e-42
5.0,3.302078917526602e-07
1.0,0.13963106056857086
2.0,0.014630239029438169
1.0,0.005190363846538181
14.0,-3.4937324127653176e-20
3.0,2.3825776686056897e-06
5.0,7.527958667276118e-08
15.0,-3.6695878376742523e-20
2.0,0.001220685883417551
5.0,1.1285769047743069e-06
2.0,0.054839660700889706
6.0,-5.43409229556989e-09
1.0,4.905808477229101e-06
6.0,-4.165684830088754e-08
3.0,-0.00029030480138595403
4.0,4.389961422692287e-07
1.0,0.08528923870652944
6.0,9.065975081264447e-12
3.0,-6.92898527254183e-06
1.0,0.13963106056857086
10.0,-2.6225708597959783e-15
13.0,-9.245773574059682e-22
8.0,3.1956186979421906e-13
2.0,-0.004483154884875894
33.0,-2.4945624150708387e-52
7.0,-1.4927784948632613e-13
2.0,0.024100034385072064
28.0,-4.72807378729527e-50
7.0,1.3029441288510658e-11
1.0,-1.9519769857256897e-05
4.0,1.082224222289057e-05
28.0,-3.917705885969557e-49
14.0,2.6950072113823406e-23
40.0,-1.5991769358470427e-65
14.0,-5.103822121539294e-27
6.0,7.686988015942137e-08
8.0,8.853548070579403e-15
1.0,0.21603771591748572
7.0,-2.1611174213067068e-08
1.0,0.13963106056857086
10.0,1.3921309409780585e-14
3.0,1.2356849627421045e-05
12.0,5.904295748160463e-22
17.0,-3.286103829872482e-31
3.0,0.001187171757914606
8.0,-1.7224564388393352e-10
3.0,0.0030503794491252632
6.0,0.00021361322543899503
6.0,2.416207873286986e-07
2.0,4.8709329012378496e-05
3.0,-0.00013700986651858974
5.0,7.889256867200839e-07
9.0,-1.1785438995288472e-14
13.0,-1.5312580055661537e-20
1.0,0.0021473164174029857
9.0,8.735981529745481e-13
6.0,-5.37327234153177e-10
21.0,7.963591607155273e-22
3.0,-9.845762977394015e-05
4.0,4.900947436770006e-06
5.0,-3.6846566084692034e-07
4.0,2.145224293204761e-06
16.0,-3.807650765872055e-27
7.0,5.012643586886549e-11
2.0,0.016269652281142605
18.0,-1.1268231476528571e-30
1.0,0.13963106056857086
22.0,-4.934508594746148e-31
2.0,0.0065972475776753785
17.0,-1.3795062148472824e-31
3.0,0.00010219605487706212
4.0,-1.34101651232185e-08
9.0,2.458519721316279e-16
1.0,0.08528923870652944
3.0,0.00011005059773771378
4.0,5.527073068191165e-07
3.0,4.982104051949869e-06
3.0,1.8039172292974956e-05
20.0,-1.1148318112489973e-28
7.0,-6.776992431966867e-12
11.0,-3.255273172051362e-19
3.0,2.090191711124401e-06
4.0,5.159130349447385e-06
9.0,-8.630096573437238e-16
17.0,-8.309999861991322e-30
6.0,1.4087278657535939e-09
9.0,-6.161673919231436e-15
4.0,5.1197397257493805e-06
3.0,-5.7642993326974136e-05
9.0,-3.9276106611530286e-14
1.0,0.13963106056857086
9.0,-1.9575943649523966e-10
3.0,-3.270119725800424e-05
2.0,4.3608897892406795e-06
2.0,-0.00023770926909973526
3.0,-7.48940674871291e-06
1.0,-0.0013326815495975
9.0,-6.561530251309291e-17
4.0,-4.482375431416755e-07
17.0,-1.2863635863659384e-23
5.0,1.3037934035051726e-09
2.0,0.0019051006082887938
4.0,6.251464879780632e-05
2.0,-0.01099003806949605
8.0,-4.379573890814219e-15
8.0,-2.4105249388359153e-14
1.0,-0.0003982874575017793
8.0,1.1122475540531258e-10
2.0,0.007223603948726885
40.0,-7.775925756662685e-73
2.0,-0.0012572810659159835
5.0,2.32603968897526e-05
5.0,8.844674346817778e-07
2.0,0.007896164251076712
10.0,3.919775705576057e-14
1.0,4.905808477229101e-06
6.0,1.9441979397083683e-11
1.0,0.21603771591748572
40.0,-5.610609582498594e-69
1.0,0.0001728168923849152
10.0,2.509133561800657e-15
5.0,1.9649489153263683e-08
3.0,3.0198516065520337e-07
7.0,-7.970334519803385e-10
3.0,0.003721560550046583
8.0,3.145686512782085e-14
2.0,0.058968366055000866
8.0,2.6562139449888475e-10
5.0,-1.3215859929702607e-08
6.0,4.795220810351178e-10
2.0,0.02307379592653753
3.0,-6.147583042425024e-05
3.0,0.002371242970072268
4.0,4.977040343981844e-07
12.0,-2.8835448931249776e-17
3.0,0.0004456485138829847
6.0,-4.832406294980072e-10
9.0,-7.195799201404495e-17
4.0,1.6624392725287424e-07
10.0,-1.264877172860746e-15
6.0,-3.741570341097079e-10
3.0,3.389349162202091e-06
4.0,4.5970564497639464e-05
3.0,0.00032017250615664435
11.0,3.6605546959845666e-18
5.0,3.3185807406711155e-09
3.0,3.098491233378062e-05
2.0,0.017370690510790893
5.0,1.708077725815122e-10
2.0,-5.155329291871291e-06
3.0,1.1224367376708183e-05
12.0,-7.216867167562607e-20
1.0,0.21603771591748572
4.0,-3.7376199576026315e-08
12.0,-7.048115338790012e-18
10.0,3.738763433262388e-15
6.0,3.6955066929096843e-06
4.0,-5.35002759431357e-07
21.0,-8.476163764532783e-33
2.0,0.01745723585090834
2.0,0.007896164251076712
8.0,-1.2839882137207784e-13
11.0,2.4701156566390496e-19
16.0,-6.307155045301216e-23
2.0,0.0032282476962273363
6.0,8.022502822773073e-12
3.0,0.0005420978305884788
13.0,1.5940567473093565e-20
15.0,-3.5468098592699634e-27
4.0,-1.0508668276268372e-05
2.0,0.00016606035772481772
5.0,-3.981219219498143e-09
5.0,5.641091385469291e-09
15.0,1.0401438871739873e-23
9.0,-1.0950658834373166e-09
14.0,-5.42533491348646e-23
3.0,0.001478155789997988
20.0,-1.913953107431384e-24
2.0,0.021608489668722936
2.0,0.058968366055000866
1.0,0.006311472316098226
6.0,1.5752456338457826e-09
3.0,1.4243622251273744e-05
12.0,-4.746819717802429e-20
1.0,4.905808477229101e-06
10.0,2.520052649000825e-16
1.0,0.08528923870652944
15.0,-6.654866787080908e-24
11.0,-3.923647015072723e-11
17.0,-2.6778244729478797e-25
23.0,-2.0212725422947227e-42
3.0,0.0001929137432536971
4.0,1.9032450144724359e-06
1.0,0.0005300025229872177
9.0,3.287802354473368e-15
11.0,4.3622704520487677e-16
7.0,-2.7601232171285484e-10
3.0,0.002134417020313452
2.0,0.022922000951645063
4.0,-3.192230326335941e-06
5.0,1.298025887869229e-06
9.0,7.875356112294064e-14
23.0,-4.132144183917419e-39
9.0,1.513502862543824e-12
4.0,0.0002537202970715185
3.0,0.0004042846991131485
11.0,-9.245808446498342e-22
1.0,0.004977019125198974
6.0,-9.498185687190353e-14
4.0,0.00037549158170276835
3.0,0.003293085307466056
3.0,0.0013947648154805567
10.0,7.037842208777537e-14
31.0,-3.3549299522054974e-49
7.0,1.4719123595729132e-10
14.0,4.540081361571204e-21
3.0,5.147809027767278e-05
9.0,2.588681805564005e-16
5.0,7.19319367851089e-08
10.0,-1.585929183913194e-15
4.0,4.022747478762227e-05
6.0,2.729591377397796e-10
5.0,-3.7108653836739907e-07
33.0,-6.665274700730939e-51
16.0,1.6001517618398568e-31
5.0,1.206643785236806e-07
10.0,1.3619067823703114e-16
14.0,-6.267365300367801e-24
8.0,-1.2409032058491772e-12
15.0,6.116518838180366e-24
13.0,3.30725712451191e-22
20.0,2.004250736266697e-36
2.0,0.030306197734284203
5.0,5.218937677324362e-07
2.0,0.0001348518486044279
11.0,2.610205891531389e-21
14.0,-2.6383236757459856e-22
2.0,0.058968366055000866
5.0,-2.2771908509476075e-07
14.0,-7.768984732663558e-20
6.0,-1.015809239342814e-06
1.0,0.14318651882506633
2.0,0.054839660700889706
3.0,0.00016328550574304157
11.0,7.801315003321198e-20
6.0,9.26988496512046e-08
4.0,-1.0432573855695245e-06
34.0,-1.5475682381700746e-55
18.0,5.108546015947079e-29
3.0,0.009140906037401439
3.0,0.0009068691547838885
21.0,-3.3566694122233285e-37
1.0,0.08528923870652944
6.0,-1.5793521645618505e-10
4.0,1.6374396221217202e-05
4.0,7.656195129737908e-07
6.0,1.353472586215083e-09
13.0,-2.607302383751109e-22
15.0,-2.898475250892134e-23
11.0,5.766840256567599e-21
9.0,5.046290232869291e-07
8.0,1.9355750300997086e-13
4.0,0.0006248351761716339
3.0,-2.130287724063717e-05
6.0,3.3443291518033744e-08
4.0,2.0902295448032153e-05
14.0,5.013049047075236e-22
8.0,-2.309251141961154e-13
1.0,0.0018237092233657098
5.0,8.854156834433746e-07
13.0,-2.4322200892499884e-22
5.0,3.3808920941095668e-09
3.0,6.624578459038555e-05
9.0,1.3003079366495939e-13
3.0,0.002315688647459392
5.0,2.0922148828163857e-08
4.0,3.2854504741674485e-06
2.0,8.00922055918982e-06
3.0,0.006743008889980492
10.0,-5.4052468829100535e-19
3.0,7.665814466025842e-05
23.0,-1.2328658759465386e-40
2.0,0.009239421739671627
6.0,-6.210380669193942e-09
1.0,0.016778048059865856
4.0,1.647697015470016e-05
9.0,-1.633088055152046e-14
39.0,-7.37639458577268e-63
5.0,3.9479020184207893e-08
5.0,9.112375248401714e-10
4.0,5.881994496733663e-08
5.0,-1.940756451417443e-06
5.0,2.3087108090483284e-09
8.0,1.2589244882189754e-13
5.0,1.512023427725477e-07
8.0,-1.3442488090855438e-13
2.0,0.058968366055000866
2.0,-0.00020608296017936254
17.0,-1.3451697000035712e-26
4.0,3.301360146016624e-07
5.0,-1.202159973813187e-12
2.0,0.009239421739671627
5.0,2.2889549846722675e-09
5.0,-5.66673610900726e-09
1.0,0.009794281491970052
11.0,-4.3684833508800904e-11
13.0,-1.996299963618522e-21
4.0,9.017436324208265e-06
2.0,0.0030242893674160116
10.0,-1.0325416437615583e-15
5.0,5.76907242656104e-11
1.0,0.029010264818985564
3.0,9.292538897661999e-05
5.0,3.073416702608952e-07
2.0,3.8884926985308964e-05
4.0,1.1722921384568037e-05
7.0,2.525430743038912e-11
12.0,1.1778226875892065e-26
20.0,3.6887382697835843e-35
1.0,6.977149834292568e-05
3.0,0.003293085307466056
8.0,1.3280310691242902e-13
3.0,4.7412262501448224e-05
19.0,-3.6317938914841683e-35
8.0,-7.225010796283521e-12
9.0,3.256677553091894e-12
31.0,-6.624429065888227e-49
4.0,-7.054681294176756e-08
4.0,5.341458987582703e-07
7.0,8.735728801019305e-13
11.0,-3.866050904021808e-13
5.0,-4.946698312950652e-09
14.0,-2.658585414985748e-21
10.0,-5.345641933938828e-16
4.0,5.957020016113581e-05
3.0,-1.793225325465522e-06
4.0,9.531565737189698e-07
2.0,0.009239421739671627
7.0,-4.259655534654736e-12
9.0,1.2098525310001776e-14
9.0,1.1589365145412212e-09
3.0,0.003458258893611437
1.0,-0.0059535405677725185
7.0,5.69762707965694e-10
1.0,7.947409733124328e-05
3.0,5.905490910766291e-05
13.0,-5.285242954430671e-15
4.0,-1.2701795452346136e-07
6.0,9.574566394064417e-11
8.0,-1.337307626925651e-14
14.0,-1.5874836037995066e-23
7.0,2.8776925377025e-13
15.0,6.002060733682755e-26
1.0,-7.200652816335106e-05
7.0,1.7318245455268164e-09
1.0,0.21603771591748572
10.0,6.908282027157605e-16
2.0,6.595223939327886e-05
7.0,2.488863360340519e-10
5.0,5.773364385604382e-12
26.0,-4.19379346957404e-40
12.0,1.6777451259725766e-18
1.0,0.001294316681810249
1.0,0.21603771591748572
6.0,-1.2700482319134626e-11
1.0,0.000904411303257387
2.0,0.0092534188426249
4.0,-5.68855288908006e-07
4.0,-3.2206420781016055e-09
1.0,0.0006852731789336987
11.0,-6.6002648736891915e-18
6.0,-4.61698461486979e-11
31.0,-3.6043500400753934e-56
7.0,-1.0690239549322725e-11
2.0,0.036788934804787544
6.0,-1.8411782216693066e-10
35.0,-1.7124226574611244e-54
14.0,-2.4966393513253773e-22
6.0,-4.903734569492036e-09
14.0,4.732087358493932e-22
3.0,0.0006306413718538767
5.0,1.3685137543474057e-06
32.0,-2.340852659982663e-53
3.0,0.0006598065732453977
9.0,-6.860534250745627e-16
2.0,0.0004693364408658472
4.0,1.333207536616111e-07
14.0,-5.6407614732628715e-21
3.0,0.0008830464760048616
2.0,0.0032472614230047783
8.0,-9.258165317636796e-11
3.0,0.0035027680712468763
0.0,0.0
4.0,7.308514308472785e-11
3.0,0.000105966452460057
7.0,-2.9290842371615772e-12
33.0,-4.832625625783888e-51
4.0,1.7112440596738582e-07
7.0,-1.2642538028429083e-09
1.0,0.13963106056857086
5.0,7.232011114722004e-09
19.0,-4.127345017492109e-31
1.0,0.21603771591748572
3.0,0.0018059446797543956
2.0,4.882185749907099e-06
5.0,4.6748886463304613e-07
8.0,-2.431589631836058e-09
8.0,-7.085029297309596e-16
4.0,-1.7148967452535098e-06
1.0,0.21603771591748572
4.0,-4.3192682762555883e-07
8.0,2.0619866119457236e-07
3.0,3.4540548497630613e-05
2.0,0.007579458320905751
5.0,-6.142533297862896e-10
6.0,9.284500784325124e-12
2.0,0.005578939259818124
14.0,-3.026274238366662e-16
2.0,0.007896164251076712
4.0,3.0246607193623917e-05
2.0,0.00021834013808266827
14.0,5.923291517751685e-24
5.0,1.1507788133372438e-07
3.0,0.0009944917765138226
4.0,2.786339279434986e-07
3.0,0.002315688647459392
7.0,5.126332287695822e-10
2.0,-6.287305010680311e-05
5.0,1.0021972921590114e-08
8.0,-6.93285465455023e-14
7.0,2.285500748816915e-11
5.0,-5.2257966538875e-08
10.0,-1.1223185842867593e-11
13.0,-1.2364439255093481e-20
11.0,3.083967741212163e-16
4.0,-1.2489642410398123e-06
2.0,3.8058660796999e-05
5.0,2.7307649997510533e-08
2.0,0.007896164251076712
2.0,0.0033470787816260463
1.0,0.21603771591748572
7.0,1.5641957760329623e-13
3.0,3.0185983355779265e-05
5.0,2.225987275648635e-05
2.0,0.00037104969306899784
55.0,-3.854231579641213e-89
2.0,0.005063137343832337
15.0,-3.0408017029223575e-22
5.0,-9.743707588331247e-11
1.0,2.207613814755871e-05
24.0,-4.195888271794292e-40
6.0,-1.019209211530436e-09
5.0,1.155364058720918e-05
15.0,7.970830412645033e-27
4.0,7.528416410645897e-06
8.0,4.189297109276626e-11
17.0,-2.1055234914612004e-24
8.0,2.4953125963783092e-11
7.0,-1.2506780823383633e-13
4.0,4.704748437687769e-09
36.0,-2.8024353567779193e-57
5.0,2.07763487109145e-06
19.0,-4.247397533899831e-33
9.0,1.0544140833275716e-14
4.0,1.3914556323292276e-05
4.0,1.4810508997244634e-05
